,titleId,primaryTitle,startYear,runtimeMinutes,genres,region,averageRating
15737,tt11310004,The First Temptation of Christ,2019.0,46,Comedy,RU,4.6
15738,tt11311958,Mookuthi Amman,2020.0,134,"Comedy,Drama,Fantasy",IN,6.4
15739,tt11312700,Prathi Poovankozhi,2019.0,102,"Drama,Thriller",NaN,7.3
15740,tt11316824,Happy Old Year,2019.0,113,"Drama,Romance",HK,7.3
15741,tt11316854,Gabriel's Inferno: Part One,2020.0,124,Romance,CA,6.2
15742,tt1131724,2:22,2017.0,98,"Drama,Mystery,Sci-Fi",FR,5.8
15743,tt1131727,Against the Current,2009.0,98,Drama,HU,6.1
15744,tt1131728,Basmati Blues,2017.0,106,"Comedy,Musical,Romance",IN,3.6
15745,tt1131729,Pirate Radio,2009.0,135,"Comedy,Drama,Music",BR,7.4
15746,tt1131734,Jennifer's Body,2009.0,102,"Comedy,Horror",ES,5.2
15747,tt1132193,(Untitled),2009.0,96,"Comedy,Drama,Music",PL,6.3
15748,tt1132285,The Factory,2012.0,104,"Crime,Mystery,Thriller",SI,5.8
15749,tt11322920,Ayyappanum Koshiyum,2020.0,177,"Action,Drama,Thriller",NZ,7.9
15750,tt11323316,Penguin,2020.0,132,"Drama,Mystery,Thriller",NaN,4.6
15751,tt1132449,Lay the Favorite,2012.0,94,"Comedy,Drama,Romance",RU,4.8
15752,tt1132474,Chiko,2008.0,92,"Crime,Drama",AR,6.8
15753,tt1132578,Summer Holiday,2008.0,103,"Comedy,Drama",NaN,7.1
15754,tt1132594,Louise-Michel,2008.0,94,Comedy,PT,6.5
15755,tt1132620,The Girl with the Dragon Tattoo,2009.0,152,"Crime,Drama,Mystery",VE,7.8
15756,tt1132626,Saw V,2008.0,92,"Crime,Horror,Mystery",GB,5.8
15757,tt11327514,Uncle Frank,2020.0,95,"Comedy,Drama",DE,7.3
15758,tt1133559,Detective Conan: Magician of the Silver Sky,2004.0,108,"Action,Animation,Drama",XWW,7.1
15759,tt1133922,Crossing,2008.0,106,Drama,NaN,7.6
15760,tt1133935,Detective Conan: Crossroad in the Ancient Capital,2003.0,108,"Adventure,Animation,Mystery",ES,7.1
15761,tt1133936,Detective Conan: Strategy Above the Depths,2005.0,108,"Action,Adventure,Animation",XWW,7.1
15762,tt1133985,Green Lantern,2011.0,114,"Action,Adventure,Sci-Fi",DE,5.5
15763,tt1133989,Medicine for Melancholy,2008.0,88,"Drama,Romance",NaN,6.7
15764,tt1133991,What Doesn't Kill You,2008.0,100,"Crime,Drama",HU,6.6
15765,tt1133993,Serious Moonlight,2009.0,81,"Comedy,Crime,Romance",CA,5.4
15766,tt1133995,The Way of War,2009.0,90,"Action,Thriller",JP,3.2
15767,tt1134549,Bayrampasa: Ben fazla kalmayacagim,2007.0,106,"Comedy,Drama",NaN,6.0
15768,tt1134629,The Private Lives of Pippa Lee,2009.0,98,"Comedy,Drama,Romance",NO,6.4
15769,tt1134664,Boogie Woogie,2009.0,94,"Comedy,Drama",AU,5.2
15770,tt1134674,Zombies Of Mass Destruction,2009.0,89,"Comedy,Horror,Sci-Fi",CA,5.0
15771,tt1134817,Erkek Güzeli Sefil Bilo,1979.0,80,"Comedy,Drama",TR,6.9
15772,tt1134828,Chameleon,2008.0,108,"Comedy,Drama,Thriller",NaN,7.3
15773,tt1134854,Survival of the Dead,2009.0,90,"Comedy,Drama,Horror",RS,4.9
15774,tt1135084,Takers,2010.0,107,"Action,Crime,Thriller",UA,6.2
15775,tt1135092,The Limits of Control,2009.0,116,"Crime,Drama,Mystery",BR,6.3
15776,tt1135095,Tell Tale,2009.0,93,"Drama,Horror,Sci-Fi",MX,5.4
15777,tt11354726,MMOF,2021.0,108,Drama,NaN,4.5
15778,tt1135487,Duplicity,2009.0,125,"Comedy,Crime,Romance",EE,6.1
15779,tt1135500,Homecoming,2009.0,91,"Drama,Thriller",BR,5.3
15780,tt1135503,Julie & Julia,2009.0,123,"Biography,Drama,Romance",NaN,7.0
15781,tt1135525,The Slammin' Salmon,2009.0,99,Comedy,GR,6.4
15782,tt11358398,The Man Standing Next,2020.0,114,"Drama,History,Thriller",IN,7.0
15783,tt1135922,Fear Me Not,2008.0,95,"Drama,Thriller",CZ,6.3
15784,tt1135940,"Killing Is My Business, Honey",2009.0,109,"Comedy,Crime,Romance",PL,5.8
15785,tt1135941,Morgan Pålsson - världsreporter,2008.0,84,Comedy,XWW,5.5
15786,tt1135952,White Material,2009.0,106,"Drama,War",PL,6.9
15787,tt1135961,Bangkok Love Story,2007.0,109,"Action,Crime,Drama",RS,5.9
15788,tt1135968,Dean Spanley,2008.0,100,"Comedy,Drama",NZ,7.2
15789,tt1135985,Sex Drive,2008.0,109,"Comedy,Romance",AR,6.5
15790,tt1135989,A Tale of Love and Darkness,2015.0,95,"Biography,Drama,History",JP,6.0
15791,tt11362866,Historias lamentables,2020.0,126,Comedy,MX,6.6
15792,tt1136608,District 9,2009.0,112,"Action,Sci-Fi,Thriller",GR,7.9
15793,tt1136684,Run! Bitch Run!,2009.0,90,"Horror,Thriller",NL,4.1
15794,tt1136688,Abelar: Tales of an Ancient Empire,2010.0,86,"Action,Adventure",HU,2.4
15795,tt1137436,Awaydays,2009.0,105,"Crime,Drama",JP,5.8
15796,tt1137437,Between Love & Goodbye,2008.0,97,"Drama,Music,Romance",DE,5.7
15797,tt1137439,Blue Gold: World Water Wars,2008.0,90,Documentary,DE,7.7
15798,tt1137450,Death Wish,2018.0,107,"Action,Crime,Drama",PL,6.4
15799,tt1137470,Accidental Love,2015.0,100,"Comedy,Romance",BG,4.1
15800,tt1137477,Scourge,2008.0,92,"Horror,Mystery,Sci-Fi",GB,4.2
15801,tt11378264,Mucho Mucho Amor: The Legend of Walter Mercado,2020.0,96,Documentary,DE,7.2
15802,tt1137999,Blood River,2009.0,104,"Horror,Thriller,Western",DE,5.3
15803,tt11382384,The Dissident,2020.0,119,"Crime,Documentary,Thriller",NZ,7.9
15804,tt1138442,A Better Tomorrow,2010.0,124,"Action,Crime,Drama",KR,5.8
15805,tt1138481,Sonny Boy,2011.0,130,"Biography,Drama,Romance",DE,6.5
15806,tt1138482,Twenty:20,2008.0,195,"Action,Crime,Drama",GB,6.8
15807,tt1138489,Personal Effects,2009.0,106,Drama,LV,6.2
15808,tt11385066,The App,2019.0,78,"Drama,Sci-Fi,Thriller",FR,2.6
15809,tt11385128,V,2020.0,140,"Action,Crime,Thriller",US,6.6
15810,tt11388278,A Week Away,2021.0,94,"Drama,Family,Musical",AU,5.5
15811,tt11388406,Horse Girl,2020.0,103,"Drama,Mystery,Thriller",US,5.9
15812,tt11388580,Miss Americana,2020.0,85,"Biography,Documentary,Music",TW,7.4
15813,tt11390036,A Fall from Grace,2020.0,120,"Drama,Fantasy,Thriller",BR,5.9
15814,tt1139085,1612: Khroniki smutnogo vremeni,2007.0,144,"Adventure,Drama,History",BR,5.6
15815,tt1139282,Stolen,2009.0,91,"Crime,Drama,Mystery",GB,6.1
15816,tt1139319,A Film with Me in It,2008.0,89,"Comedy,Thriller",RU,6.7
15817,tt1139328,The Ghost Writer,2010.0,128,"Crime,Drama,Mystery",AR,7.2
15818,tt11394158,Miss Juneteenth,2020.0,99,Drama,CA,6.5
15819,tt11394168,Be Water,2020.0,105,Documentary,US,7.4
15820,tt11394180,Dick Johnson Is Dead,2020.0,89,"Documentary,Drama",TR,7.5
15821,tt11394182,Feels Good Man,2020.0,92,"Comedy,Documentary",PL,7.6
15822,tt11394188,Spaceship Earth,2020.0,113,Documentary,NaN,6.4
15823,tt11394200,Welcome to Chechnya,2020.0,107,Documentary,ES,8.0
15824,tt11394276,Assassins,2020.0,104,Documentary,CA,7.6
15825,tt11394298,The Mole Agent,2020.0,84,Documentary,FI,7.8
15826,tt11394332,Spree,2020.0,93,"Comedy,Crime,Thriller",IN,5.9
15827,tt1139592,Jeepers Creepers III,2017.0,100,Horror,CO,3.9
15828,tt1139668,The Unborn,2009.0,88,"Drama,Horror,Mystery",US,4.8
15829,tt1139797,Let the Right One In,2008.0,114,"Crime,Drama,Fantasy",AU,7.9
15830,tt1139800,The Girl from Monaco,2008.0,95,"Comedy,Drama",DE,5.8
15831,tt11416594,Karakomik Filmler: Deli,2020.0,60,"Comedy,Drama",AT,6.5
15832,tt11416746,Time,2020.0,81,Documentary,GB,7.1
15833,tt11418452,Son of a Rich,2019.0,109,Comedy,CA,6.7
15834,tt1142433,Post Grad,2009.0,88,"Comedy,Romance",UA,5.3
15835,tt1142798,The Family That Preys,2008.0,111,Drama,JP,5.7
15836,tt1142800,Madea Goes to Jail,2009.0,103,"Comedy,Crime,Drama",GB,4.5
15837,tt1142972,Detroit Metal City,2008.0,104,"Comedy,Drama,Music",XWW,6.7
15838,tt1142977,Frankenweenie,2012.0,87,"Animation,Comedy,Family",IN,6.9
15839,tt1142988,The Ugly Truth,2009.0,96,"Comedy,Romance",UA,6.4
15840,tt1143110,High Life,2009.0,80,"Comedy,Crime",GR,6.1
15841,tt1143155,Treeless Mountain,2008.0,89,Drama,GR,7.0
15842,tt11433696,Solo Brathuke So Better,2020.0,122,Drama,US,5.4
15843,tt1143896,Holy Rollers,2010.0,89,"Biography,Crime,Drama",HU,5.9
15844,tt1144539,Best Worst Movie,2009.0,93,"Comedy,Documentary,Drama",RS,7.3
15845,tt1144551,Peter and Vandy,2009.0,95,"Drama,Romance",DE,6.3
15846,tt1144804,Kambakkht Ishq,2009.0,142,"Action,Comedy,Romance",NaN,3.9
15847,tt1144884,The Final Destination,2009.0,82,"Action,Fantasy,Horror",TR,5.2
15848,tt11449072,Kartoffelsalat 3 - Das Musical,2020.0,92,Musical,DE,6.3
15849,tt1145144,Center Stage: Turn It Up,2008.0,95,"Drama,Music,Romance",PL,6.1
15850,tt1145157,The Jerk Theory,2009.0,93,"Comedy,Music,Romance",AU,5.5
15851,tt11454066,You Cannot Kill David Arquette,2020.0,91,"Documentary,Sport",CA,7.2
15852,tt1145446,Fatso,2008.0,91,"Comedy,Drama",RU,5.6
15853,tt11454718,The Yin-Yang Master: Dream of Eternity,2020.0,132,"Action,Drama,Fantasy",VN,6.3
15854,tt11456054,Run Hide Fight,2020.0,109,"Action,Thriller",GB,6.4
15855,tt11459366,Billie Eilish: The World's a Little Blurry,2021.0,140,"Biography,Documentary,Music",NaN,7.8
15856,tt1146283,Foreign Exchange,2008.0,85,Comedy,GB,4.1
15857,tt1146290,Detective Conan: Jolly Roger in the Deep Azure,2007.0,95,"Action,Adventure,Animation",XWW,6.4
15858,tt1146295,Snow,2008.0,100,Drama,TW,7.1
15859,tt1146320,Mutants,2009.0,95,"Drama,Horror,Sci-Fi",GB,5.6
15860,tt1146325,Singh Is King,2008.0,135,"Action,Comedy,Crime",BG,5.7
15861,tt11464826,The Social Dilemma,2020.0,94,"Documentary,Drama",ES,7.6
15862,tt11469744,Mathu Vadalara,2019.0,130,"Comedy,Crime,Thriller",CA,8.2
15863,tt1147684,Forget Me Not,2009.0,103,"Horror,Romance,Thriller",BR,5.2
15864,tt1147687,The Devil's Tomb,2009.0,90,"Action,Horror,Sci-Fi",US,3.7
15865,tt1148165,Bran Nue Dae,2009.0,85,"Comedy,Drama,Musical",MX,6.2
15866,tt1148200,Chain Letter,2010.0,88,Horror,MX,4.1
15867,tt1148204,Orphan,2009.0,123,"Horror,Mystery,Thriller",TR,7.0
15868,tt1148261,Bleach the Movie 2: The Diamond Dust Rebellion,2007.0,92,"Action,Animation,Thriller",NaN,7.1
15869,tt11490170,HIT,2020.0,125,"Action,Crime,Drama",IN,7.7
15870,tt1149361,Micmacs,2009.0,105,"Action,Comedy,Crime",PT,7.2
15871,tt1149362,The White Ribbon,2009.0,144,"Drama,History,Mystery",IL,7.8
15872,tt1149405,Trouble the Water,2008.0,90,Documentary,RU,7.3
15873,tt1149583,Flow: For Love of Water,2008.0,84,Documentary,US,7.6
15874,tt11497402,V1 Murder Case,2019.0,112,"Drama,Thriller",IN,7.0
15875,tt11499506,The Beast,2020.0,97,"Action,Crime,Drama",PL,5.2
15876,tt11506054,Uma Maheswara Ugra Roopasya,2020.0,136,Drama,GB,7.8
15877,tt1150946,Krishnarjuna,2008.0,134,"Comedy,Drama,Romance",IN,4.8
15878,tt1150947,"Lovely, Still",2008.0,92,"Drama,Romance",JP,7.1
15879,tt1151309,Bigger Stronger Faster*,2008.0,105,"Documentary,Sport",GB,7.6
15880,tt1151359,Leaves of Grass,2009.0,105,"Comedy,Crime,Drama",NL,6.4
15881,tt1151384,"Otto; or, Up with Dead People",2008.0,94,"Comedy,Drama,Fantasy",RS,5.2
15882,tt1151410,Tanner Hall,2009.0,96,"Drama,Romance",TW,5.8
15883,tt1151911,Cornered!,2009.0,87,Horror,NaN,4.3
15884,tt1151915,Nothing Like the Holidays,2008.0,98,"Comedy,Drama,Romance",FI,6.1
15885,tt1151922,Miss March,2009.0,90,"Comedy,Romance",PT,5.0
15886,tt1151923,Rage,2009.0,89,"Romance,Thriller",ES,6.4
15887,tt1152282,Rak haeng Siam,2007.0,178,"Drama,Mystery,Romance",TH,7.8
15888,tt1152397,American Violet,2008.0,103,Drama,US,7.0
15889,tt1152398,Beastly,2011.0,86,"Drama,Fantasy,Romance",BR,5.6
15890,tt1152758,Dear Zachary: A Letter to a Son About His Father,2008.0,95,"Biography,Crime,Documentary",CA,8.5
15891,tt11527964,Bayi Toplantisi,2020.0,114,Comedy,PL,4.6
15892,tt1152822,Freakonomics,2010.0,93,Documentary,NaN,6.4
15893,tt1152827,Super Hybrid,2010.0,94,"Horror,Sci-Fi,Thriller",DE,4.0
15894,tt1152828,I Think We're Alone Now,2008.0,70,"Comedy,Documentary,Drama",US,6.8
15895,tt1152836,Public Enemies,2009.0,140,"Biography,Crime,Drama",RO,7.0
15896,tt1152850,Wendy and Lucy,2008.0,80,Drama,US,7.1
15897,tt11529348,5Gang,2019.0,100,"Action,Comedy",DE,1.8
15898,tt1153040,Tidal Wave,2009.0,120,"Action,Drama",RU,5.6
15899,tt1153053,Today's Special,2009.0,99,Comedy,US,6.6
15900,tt1153085,Semum,2008.0,116,"Crime,Fantasy,Horror",NaN,5.0
15901,tt1153102,The Devil's Ground,2009.0,89,"Horror,Thriller",DE,4.4
15902,tt11531530,Varane Avashyamund,2020.0,145,"Drama,Romance",IN,6.9
15903,tt1153546,BloodRayne: The Third Reich,2011.0,79,"Action,Adventure,Fantasy",ES,3.0
15904,tt1153690,Ballast,2008.0,96,Drama,CA,6.9
15905,tt1153706,Dance Flick,2009.0,83,"Action,Comedy,Music",TR,3.5
15906,tt11542214,Eltilerin Savasi,2020.0,118,"Comedy,Family",FR,5.7
15907,tt11547520,Kalashnikov,2020.0,110,"Biography,War",JP,6.5
15908,tt1155053,A Frozen Flower,2008.0,133,"Drama,History,Romance",BR,7.1
15909,tt1155056,"I Love You, Man",2009.0,105,"Comedy,Romance",UA,7.0
15910,tt1155060,Down the Shore,2011.0,93,"Drama,Romance,Thriller",NaN,5.9
15911,tt1155076,The Karate Kid,2010.0,140,"Action,Drama,Family",SK,6.2
15912,tt1155592,Man on Wire,2008.0,94,"Biography,Crime,Documentary",AU,7.7
15913,tt1155650,Kara no Kyoukai: The Garden of Sinners - Overlooking View,2007.0,49,"Action,Animation,Crime",JP,7.0
15914,tt1155651,"Kara no Kyoukai: The Garden of Sinners, A Study in Murder: Part 1",2007.0,61,"Action,Animation,Crime",XWW,7.1
15915,tt1155652,Kara no Kyoukai: The Garden of Sinners - Remaining Sense of Pain,2008.0,58,"Action,Animation,Crime",JP,7.4
15916,tt1155696,Detective Conan: Full Score of Fear,2008.0,116,"Action,Adventure,Animation",JP,6.8
15917,tt1155705,20th Century Boys 1: Beginning of the End,2008.0,142,"Adventure,Fantasy,Mystery",ES,6.7
15918,tt1156132,The Hell of '63,2009.0,108,"Drama,Sport",CZ,6.3
15919,tt1156143,Wild Grass,2009.0,104,"Drama,Romance",PE,6.2
15920,tt1156148,Karzzzz,2008.0,142,"Action,Drama,Musical",IN,2.1
15921,tt1156173,Vincere,2009.0,128,"Biography,Drama,Romance",IT,6.9
15922,tt11561866,Masameer the Movie,2020.0,110,Animation,SA,6.0
15923,tt1156395,K-20: The Fiend with Twenty Faces,2008.0,137,"Action,Adventure,Crime",JP,6.6
15924,tt1156398,Zombieland,2009.0,88,"Adventure,Comedy,Fantasy",HR,7.6
15925,tt1156444,Triad Wars,2008.0,117,"Action,Crime,Drama",US,5.8
15926,tt1156506,Connected,2008.0,110,"Action,Adventure,Crime",BR,6.6
15927,tt1156516,Ready,2008.0,165,"Action,Comedy",NaN,7.2
15928,tt1156531,On the Path,2010.0,100,Drama,XWW,6.9
15929,tt1157549,The Happiest Girl in the World,2009.0,99,"Comedy,Drama",SE,6.9
15930,tt1157605,Anvil: The Story of Anvil,2008.0,80,"Biography,Documentary,Drama",US,7.9
15931,tt11576124,Rogue,2020.0,105,"Action,Horror,Thriller",VN,3.9
15932,tt1157631,Dog Eat Dog,2008.0,106,Thriller,DE,6.7
15933,tt1157705,Roman Polanski: Wanted and Desired,2008.0,99,"Crime,Documentary",BR,7.2
15934,tt1157720,Stranded: I've Come from a Plane That Crashed on the Mountains,2007.0,130,Documentary,ES,8.1
15935,tt11581264,Draupathi,2020.0,159,"Action,Drama",IT,3.7
15936,tt1158278,Kisaragi,2007.0,108,"Comedy,Mystery",RU,7.3
15937,tt1158700,Desh Drohi,2008.0,140,"Action,Thriller",IN,1.4
15938,tt1158936,Eden Is West,2009.0,110,Drama,MX,6.9
15939,tt1158939,Never Grow Old,2019.0,100,"Drama,Western",IT,5.9
15940,tt11591306,The Priest,2021.0,140,"Horror,Mystery,Thriller",DE,7.3
15941,tt1159231,A Beautiful Wife,2007.0,96,Comedy,IT,5.3
15942,tt1159721,Order of Chaos,2010.0,90,Thriller,JP,4.7
15943,tt1159922,Cheerful Weather for the Wedding,2012.0,89,"Comedy,Drama,Romance",BR,5.7
15944,tt1159926,City of Life,2009.0,119,"Drama,Romance",US,6.9
15945,tt1159961,Waking Sleeping Beauty,2009.0,86,Documentary,NaN,7.6
15946,tt1160022,Rumba,2008.0,77,Comedy,HR,6.9
15947,tt1160315,Body,2007.0,125,"Drama,Horror,Mystery",IT,6.5
15948,tt1160317,Death of a Ghost Hunter,2007.0,107,"Horror,Thriller",PL,4.5
15949,tt1160368,12 Rounds,2009.0,108,"Action,Crime,Thriller",IE,5.6
15950,tt1160374,Sweatshop,2009.0,90,Horror,FI,4.2
15951,tt1160524,Naruto Shippûden The Movie: Bonds,2008.0,98,"Action,Animation,Fantasy",XWW,7.0
15952,tt1160525,Pokémon: Giratina and the Sky Warrior,2008.0,100,"Action,Adventure,Animation",HU,6.1
15953,tt1160539,Boys Over Flowers: Final,2008.0,131,Drama,NaN,7.0
15954,tt1160629,Suspect X,2008.0,128,"Crime,Drama,Mystery",XWW,7.5
15955,tt1160996,The Colony,2013.0,95,"Action,Sci-Fi,Thriller",BG,5.3
15956,tt1161064,Super Capers: The Origins of Ed and the Missing Bullion,2009.0,98,"Action,Adventure,Comedy",US,3.1
15957,tt1161404,Blood Night: The Legend of Mary Hatchet,2009.0,83,Horror,AU,4.4
15958,tt1161418,Gentlemen Broncos,2009.0,89,"Adventure,Comedy,Sci-Fi",NaN,6.2
15959,tt1161443,Friend Zone,2009.0,80,"Comedy,Romance",HU,6.1
15960,tt11614912,She Dies Tomorrow,2020.0,86,"Comedy,Drama,Fantasy",CA,5.1
15961,tt11615038,After Truth: Disinformation and the Cost of Fake News,2020.0,95,Documentary,US,6.9
15962,tt11615290,Beastie Boys Story,2020.0,119,"Biography,Documentary,Music",CA,7.8
15963,tt1161646,Gingerdead Man 2: Passion of the Crust,2008.0,72,"Comedy,Fantasy,Horror",CA,4.1
15964,tt11617052,Undine,2020.0,91,"Drama,Fantasy,Mystery",IT,6.5
15965,tt11618536,Shithouse,2020.0,100,"Comedy,Drama,Romance",CA,7.0
15966,tt1161864,The Rite,2011.0,114,"Drama,Horror,Mystery",MX,6.0
15967,tt11622272,Run Uje Run,2020.0,78,"Comedy,Drama,Music",RU,7.0
15968,tt1163752,"It's Not Me, I Swear!",2008.0,110,"Comedy,Drama,Family",CA,7.5
15969,tt11640022,Chakra,2021.0,131,"Action,Crime,Thriller",GB,7.7
15970,tt11649614,Hitman: Agent Jun,2020.0,110,"Action,Comedy",FR,6.3
15971,tt1164999,Biutiful,2010.0,148,"Drama,Romance",CN,7.5
15972,tt11651780,Choked,2020.0,114,Drama,GB,5.8
15973,tt11651796,AK vs AK,2020.0,108,"Action,Comedy,Crime",HU,7.0
15974,tt1165253,Dream,2008.0,95,"Drama,Fantasy,Mystery",XWW,6.6
15975,tt1165293,Playing,2007.0,100,"Documentary,Drama",RU,8.5
15976,tt11655202,Riders of Justice,2020.0,116,"Action,Comedy,Drama",MX,8.0
15977,tt11656172,Hard Kill,2020.0,98,"Action,Thriller",IN,3.3
15978,tt11656548,Mother,2020.0,126,"Drama,Thriller",RU,6.7
15979,tt1166085,120,2008.0,114,"Drama,History,War",RU,7.3
15980,tt1166100,Ghajini,2008.0,186,"Action,Drama,Mystery",GB,7.3
15981,tt11667452,March for Freedom,2019.0,134,Documentary,BR,7.9
15982,tt1166810,Fat People,2009.0,110,"Comedy,Drama",PL,6.6
15983,tt11668320,"Crazy, Not Insane",2020.0,119,"Biography,Crime,Documentary",DE,6.9
15984,tt1167599,Vicky the Viking,2009.0,85,"Action,Adventure,Comedy",TR,5.5
15985,tt1167611,Don't Be Bad,2015.0,103,"Crime,Drama",IT,7.2
15986,tt1167638,22 Bullets,2010.0,117,"Action,Crime,Drama",RU,6.7
15987,tt1167660,OSS 117: Lost in Rio,2009.0,101,"Action,Adventure,Comedy",JP,6.9
15988,tt1167675,Saint,2010.0,85,"Comedy,Horror",US,5.5
15989,tt11681250,Godmothered,2020.0,110,"Comedy,Drama,Family",NaN,6.1
15990,tt11695654,Uncle Peckerhead,2020.0,97,"Comedy,Horror,Music",RU,5.9
15991,tt11697484,The 2nd,2020.0,93,"Action,Drama",IN,3.8
15992,tt11697690,The Woman Who Ran,2020.0,77,Drama,NaN,6.7
15993,tt11697844,There Is No Evil,2020.0,151,"Action,Drama",IN,7.3
15994,tt1169809,Book of Blood,2009.0,100,"Drama,Horror,Mystery",GB,5.3
15995,tt11698630,Crazy About Her,2021.0,102,"Comedy,Romance",IN,6.6
15996,tt1170350,Crush,2009.0,82,"Horror,Mystery,Thriller",US,4.4
15997,tt1170358,The Hobbit: The Desolation of Smaug,2013.0,161,"Adventure,Fantasy",MX,7.8
15998,tt1170391,Beautiful,2009.0,97,"Drama,Thriller",DE,5.3
15999,tt1170393,Tambourine,2008.0,110,"Comedy,Drama",NaN,6.9
16000,tt1170399,C Kkompany,2008.0,127,"Comedy,Drama,Thriller",RO,5.4
16001,tt1170402,I-4: Loufa & Apallagi,2008.0,90,Comedy,XWW,5.5
16002,tt1170404,Mere Baap Pehle Aap,2008.0,163,"Comedy,Drama,Romance",RU,5.4
16003,tt1170405,Just Broke Up,2008.0,NaN,"Comedy,Romance",GR,4.4
16004,tt1171222,Baggage Claim,2013.0,96,"Comedy,Romance",RS,5.1
16005,tt1171226,A Bunch of Amateurs,2008.0,96,Comedy,PL,6.1
16006,tt1171672,The Heaven,2008.0,92,Drama,RU,4.9
16007,tt1171701,The Breath,2009.0,128,"Action,Drama,Thriller",XWW,8.0
16008,tt1171709,Plajda,2008.0,85,Comedy,RU,2.7
16009,tt1171721,Son ders,2008.0,99,"Comedy,Drama",NaN,7.0
16010,tt1172049,Demolition,2015.0,101,"Comedy,Drama",NaN,7.0
16011,tt1172060,It's Alive,2009.0,80,"Horror,Sci-Fi",AU,3.5
16012,tt1172203,Sita Sings the Blues,2008.0,82,"Animation,Comedy,Fantasy",FR,7.6
16013,tt1172206,Somers Town,2008.0,71,"Comedy,Drama",US,6.9
16014,tt1172230,Diamond 13,2009.0,98,"Action,Crime,Thriller",FR,5.1
16015,tt1172233,Whip It,2009.0,111,"Drama,Sport",CA,6.9
16016,tt1172522,Machan,2008.0,109,"Biography,Comedy,Drama",FR,7.9
16017,tt1172570,Bronson,2008.0,92,"Action,Biography,Crime",RU,7.1
16018,tt1172571,The Children,2008.0,84,"Horror,Mystery,Thriller",TR,6.0
16019,tt1172587,Delhi Safari,2012.0,96,"Adventure,Animation,Comedy",RU,5.7
16020,tt11727052,The Closet,2020.0,97,"Horror,Mystery",NaN,5.7
16021,tt1172963,Lemon Tree,2008.0,106,"Drama,War",TR,7.4
16022,tt1172991,The Company Men,2010.0,104,Drama,DE,6.7
16023,tt1172994,The House of the Devil,2009.0,95,"Horror,Mystery",GB,6.4
16024,tt1172998,Hurricane Season,2009.0,102,"Drama,Sport",CA,6.6
16025,tt11730940,Bamfaad,2020.0,102,Romance,RU,7.3
16026,tt11731768,Ka Pae Ranasingam,2020.0,177,Drama,NaN,7.1
16027,tt11734264,Sentinelle,2021.0,80,"Action,Drama,Thriller",GR,4.7
16028,tt1173687,The Bang Bang Club,2010.0,106,"Biography,Drama,History",US,7.0
16029,tt1173745,Revanche,2008.0,121,"Crime,Drama,Romance",PL,7.5
16030,tt1173901,The Island,2007.0,92,"Action,Biography,Drama",NaN,7.7
16031,tt1174041,Me and Mrs. Khanna,2009.0,109,"Comedy,Drama,Romance",RU,3.5
16032,tt1174042,The Myth of the American Sleepover,2010.0,96,"Comedy,Drama,Romance",PL,6.3
16033,tt1174047,Stella,2008.0,103,Drama,AR,7.2
16034,tt1174691,Once Upon a Time...,2008.0,117,"Drama,Romance",RU,7.1
16035,tt1174693,The Four-Faced Liar,2010.0,87,"Comedy,Drama,Romance",HU,5.7
16036,tt1174730,City Island,2009.0,104,"Comedy,Drama",ES,7.4
16037,tt1174732,An Education,2009.0,100,Drama,BR,7.3
16038,tt1174954,Resident Evil: Degeneration,2008.0,97,"Action,Animation,Horror",NaN,6.5
16039,tt11750282,Don't Listen,2020.0,97,"Drama,Horror,Mystery",MX,6.1
16040,tt1175491,W.,2008.0,129,"Biography,Comedy,Drama",SE,6.3
16041,tt1175505,Ladies,2008.0,134,Comedy,XWW,5.4
16042,tt1175506,Me and Orson Welles,2008.0,114,"Comedy,Drama",JP,6.7
16043,tt1175709,All Good Things,2010.0,101,"Crime,Drama,Mystery",PL,6.3
16044,tt1175713,The Family Tree,2011.0,87,"Comedy,Drama",US,5.5
16045,tt1176096,Night and Day,2008.0,144,Drama,FR,7.1
16046,tt1176142,The Class: Camp Trip,2008.0,110,Comedy,DE,2.0
16047,tt11762434,Cosmic Sin,2021.0,88,"Action,Adventure,Sci-Fi",CA,2.5
16048,tt1176244,Valentino: The Last Emperor,2008.0,96,Documentary,AU,7.2
16049,tt1176251,Gigantic,2008.0,98,"Comedy,Drama,Romance",GB,6.0
16050,tt1176252,Hunger,2009.0,101,"Action,Crime,Horror",GR,5.3
16051,tt1176416,Tetsuo: The Bullet Man,2009.0,71,"Action,Horror,Sci-Fi",RU,5.6
16052,tt11766802,Dance with Me,2019.0,94,"Comedy,Drama,Fantasy",XWW,6.5
16053,tt1176724,Across the Hall,2009.0,93,"Horror,Mystery,Thriller",BR,6.0
16054,tt1176726,Cocaine Cowboys 2,2008.0,97,"Crime,Documentary,History",US,6.7
16055,tt1176727,The End of the Line,2009.0,85,Documentary,BG,7.5
16056,tt1176740,Away We Go,2009.0,98,"Adventure,Comedy,Drama",AU,7.0
16057,tt1176954,Eldorado,2008.0,80,"Comedy,Drama",RU,6.7
16058,tt1176960,One Two Three,2008.0,135,"Comedy,Crime",GB,5.3
16059,tt1176963,Weekend with my Mother,2009.0,87,Drama,UY,7.1
16060,tt11773276,Krishna and His Leela,2020.0,125,"Comedy,Romance",NaN,5.4
